0, 0.00, 0.00,21.00,-15.00,21.00,-15.00,21.00,-17.00,22.00,-15.00,22.00,-15.00,22.00,-15.00,22.00,-15.00,22.00,-15.00,22.00,-16.00,22.00,-17.00,22.00,-17.00,23.00,-16.00,23.00,-13.00,24.00,-15.00,24.00,-11.00,24.00,-12.00,24.00,-12.00,23.00,-12.00,22.00,-13.00,22.00,-11.00,23.00,-13.00,24.00,-13.00,24.00,-13.00,25.00,-11.00,26.00,-10.00,26.00,-10.00,27.00,-13.00,26.00,-9.00,26.00,-16.00,26.00,-11.00,26.00,-12.00,26.00,-12.00,26.00,-12.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1, 0.00, 0.00,20.00,-14.00,20.00,-14.00,20.00,-14.00,22.00,-14.00,22.00,-14.00,22.00,-14.00,22.00,-16.00,21.00,-17.00,21.00,-17.00,20.00,-18.00,20.00,-19.00,20.00,-14.00,21.00,-13.00,23.00,-14.00,24.00,-13.00,24.00,-13.00,23.00,-12.00,23.00,-14.00,21.00,-10.00,20.00,-12.00,20.00,-13.00,20.00,-13.00,21.00,-13.00,21.00,-12.00,22.00,-11.00,23.00,-10.00,24.00,-12.00,25.00,-12.00,26.00,-12.00,25.00,-10.00,25.00,-10.00,25.00,-10.00,25.00,-10.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
2, 0.00, 0.00,14.00,-10.00,14.00,-10.00,16.00,-15.00,17.00,-14.00,17.00,-14.00,18.00,-13.00,18.00,-13.00,18.00,-12.00,18.00,-12.00,18.00,-14.00,19.00,-13.00,20.00,-13.00,21.00,-14.00,23.00,-10.00,24.00,-12.00,25.00,-10.00,25.00,-9.00,24.00,-11.00,22.00,-5.00,21.00,-10.00,21.00,-12.00,21.00,-12.00,21.00,-11.00,20.00,-14.00,21.00,-7.00,22.00,-7.00,22.00,-9.00,22.00,-10.00,23.00,-11.00,23.00,-9.00,24.00,-10.00,24.00,-10.00,24.00,-10.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
3, 0.00, 0.00,15.00,-10.00,15.00,-10.00,16.00,-12.00,19.00,-13.00,19.00,-13.00,19.00,-12.00,20.00,-13.00,20.00,-13.00,19.00,-12.00,19.00,-12.00,18.00,-10.00,18.00,-10.00,18.00,-10.00,19.00,-10.00,19.00,-7.00,19.00,-10.00,19.00,-10.00,20.00,-10.00,19.00,-10.00,19.00,-9.00,19.00,-10.00,19.00,-11.00,20.00,-11.00,21.00,-10.00,22.00,-9.00,22.00,-8.00,23.00,-10.00,23.00,-10.00,22.00,-10.00,21.00,-10.00,21.00,-10.00,21.00,-10.00,21.00,-10.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
4, 0.00, 0.00,12.00,-10.00,12.00,-10.00,13.00,-10.00,15.00,-9.00,15.00,-9.00,16.00,-8.00,18.00,-9.00,18.00,-8.00,18.00,-9.00,17.00,-9.00,17.00,-9.00,17.00,-9.00,18.00,-9.00,18.00,-9.00,18.00,-9.00,18.00,-9.00,18.00,-9.00,18.00,-9.00,17.00,-9.00,16.00,-9.00,16.00,-9.00,17.00,-10.00,18.00,-10.00,18.00,-9.00,19.00,-9.00,20.00,-9.00,20.00,-9.00,20.00,-9.00,19.00,-7.00,18.00,-7.00,18.00,-9.00,18.00,-9.00,18.00,-9.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
5, 0.00, 0.00,15.00,-9.00,15.00,-9.00,9.00,-12.00,12.00,-14.00,12.00,-14.00,14.00,-13.00,15.00,-13.00,15.00,-13.00,14.00,-12.00,13.00,-12.00,12.00,-10.00,11.00,-10.00,11.00,-10.00,11.00,-10.00,12.00,-9.00,12.00,-8.00,13.00,-7.00,13.00,-10.00,14.00,-10.00,14.00,-10.00,15.00,-11.00,15.00,-12.00,16.00,-13.00,15.00,-10.00,15.00,-10.00,15.00,-10.00,15.00,-10.00,15.00,-11.00,14.00,-9.00,14.00,-10.00,14.00,-10.00,14.00,-10.00,14.00,-10.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
6, 0.00, 0.00,5.00,-10.00,5.00,-10.00,6.00,-10.00,9.00,-13.00,9.00,-13.00,10.00,-12.00,11.00,-12.00,12.00,-13.00,11.00,-13.00,10.00,-13.00,10.00,-12.00,10.00,-16.00,10.00,-15.00,10.00,-11.00,10.00,-11.00,10.00,-12.00,9.00,-11.00,8.00,-9.00,8.00,-10.00,8.00,-14.00,8.00,-15.00,9.00,-15.00,11.00,-15.00,12.00,-9.00,14.00,-9.00,15.00,-9.00,15.00,-8.00,15.00,-8.00,14.00,-8.00,14.00,-8.00,14.00,-10.00,14.00,-10.00,14.00,-10.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
7, 0.00, 0.00,7.00,-14.00,7.00,-14.00,7.00,-14.00,9.00,-16.00,9.00,-16.00,10.00,-15.00,11.00,-16.00,11.00,-15.00,11.00,-16.00,10.00,-16.00,10.00,-16.00,9.00,-12.00,10.00,-14.00,10.00,-12.00,11.00,-12.00,11.00,-13.00,12.00,-14.00,12.00,-14.00,12.00,-14.00,11.00,-15.00,11.00,-15.00,12.00,-17.00,12.00,-17.00,12.00,-14.00,13.00,-14.00,14.00,-14.00,15.00,-15.00,14.00,-14.00,14.00,-13.00,14.00,-13.00,15.00,-13.00,15.00,-13.00,15.00,-13.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
8, 0.00, 0.00,9.00,-15.00,9.00,-15.00,8.00,-16.00,10.00,-16.00,10.00,-16.00,12.00,-17.00,13.00,-18.00,13.00,-17.00,12.00,-17.00,12.00,-17.00,13.00,-18.00,12.00,-14.00,12.00,-14.00,12.00,-13.00,12.00,-12.00,12.00,-12.00,12.00,-12.00,12.00,-13.00,11.00,-14.00,11.00,-13.00,12.00,-14.00,13.00,-14.00,14.00,-14.00,15.00,-13.00,16.00,-12.00,17.00,-14.00,16.00,-14.00,16.00,-14.00,14.00,-12.00,13.00,-12.00,13.00,-13.00,13.00,-13.00,13.00,-13.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
9, 0.00, 0.00,5.00,-11.00,5.00,-11.00,7.00,-13.00,10.00,-13.00,10.00,-13.00,11.00,-13.00,12.00,-13.00,12.00,-13.00,11.00,-13.00,10.00,-14.00,9.00,-15.00,9.00,-16.00,9.00,-16.00,9.00,-12.00,10.00,-13.00,11.00,-13.00,11.00,-13.00,11.00,-13.00,10.00,-13.00,10.00,-13.00,10.00,-14.00,10.00,-15.00,11.00,-16.00,11.00,-13.00,11.00,-13.00,12.00,-13.00,12.00,-14.00,12.00,-13.00,12.00,-12.00,13.00,-14.00,14.00,-14.00,14.00,-14.00,14.00,-14.00,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
