0, 0.00, 0.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
1, 0.00, 0.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,-102.00,-1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2, 0.00, 0.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
3, 0.00, 0.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,-108.00,-6.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4, 0.00, 0.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
5, 0.00, 0.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,-115.00,-12.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6, 0.00, 0.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
7, 0.00, 0.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,-117.00,-14.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8, 0.00, 0.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
9, 0.00, 0.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,-117.00,-18.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
